index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
2330,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/11/7,1065,42
2331,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/11/14,75,43
2332,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/11/21,645,44
2333,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/11/28,0,45
2334,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/12/5,550,46
2335,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/12/12,435,47
2336,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/12/19,420,48
2337,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022/12/26,365,49
2338,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2023/1/2,750,50
2339,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/1/10,24345,0
2340,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/1/17,27040,1
2341,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/1/24,39974,2
2342,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/1/31,600,3
2343,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/2/7,0,4
2344,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/2/14,48360,5
2345,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/2/21,0,6
2346,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/2/28,0,7
2347,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/3/7,13750,8
2348,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/3/14,46550,9
2349,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/3/21,16010,10
2350,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/3/28,48275,11
2351,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/4/4,42790,12
2352,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/4/11,0,13
2353,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/4/18,0,14
2354,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/4/25,12780,15
2355,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/5/2,5904,16
2356,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/5/9,0,17
2357,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/5/16,98,18
2358,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/5/23,9345,19
2359,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/5/30,74,20
2360,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/6/6,0,21
2361,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/6/13,0,22
2362,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/6/20,0,23
2363,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/6/27,78,24
2364,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/7/4,9944,25
2365,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/7/11,1654,26
2366,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/7/18,2771,27
2367,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/7/25,2078,28
2368,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/8/1,59849,29
2369,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/8/8,0,30
2370,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/8/15,0,31
2371,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/8/22,0,32
2372,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/8/29,10517,33
2373,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/9/5,0,34
2374,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/9/12,0,35
2375,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/9/19,0,36
2376,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/9/26,4623,37
2377,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/3,0,38
2378,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/10,17412,39
2379,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/17,0,40
2380,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/24,96000,41
2381,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/31,0,42
2382,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/11/7,0,43
2383,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/11/14,0,44
2384,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/11/21,0,45
2385,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/11/28,4040,46
2386,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/12/5,5810,47
2387,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/12/12,0,48
2388,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/12/19,7850,49
2389,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/12/26,0,50
2390,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2023/1/2,7,51
2391,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/1/10,383,0
2392,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/1/17,661,1
2393,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/1/24,366,2
2394,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/1/31,0,3
2395,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/2/7,423,4
2396,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/2/14,1100,5
2397,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/2/21,16022,6
2398,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/2/28,2500,7
2399,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/3/7,36600,8
2400,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/3/14,53985,9
2401,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/3/21,27221,10
2402,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/3/28,37770,11
2403,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/4/4,24906,12
2404,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/4/11,1700,13
2405,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/4/18,28900,14
2406,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/4/25,2256,15
2407,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/2,98398,16
2408,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/9,0,17
2409,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/16,198400,18
2410,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/23,0,19
2411,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/30,0,20
2412,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/6/6,0,21
2413,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/6/13,0,22
2414,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/6/20,0,23
2415,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/6/27,0,24
2416,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/7/4,59610,25
2417,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/7/11,0,26
2418,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/7/18,0,27
2419,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/7/25,0,28
2420,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/1,0,29
2421,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/8,0,30
2422,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/15,200006,31
2423,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/22,0,32
2424,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/29,0,33
2425,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/9/5,0,34
2426,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/9/12,0,35
2427,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/9/19,0,36
2428,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/9/26,0,37
2429,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/3,198615,38
2430,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/10,0,39
2431,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/17,0,40
2432,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/24,0,41
2433,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/31,0,42
2434,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/11/7,0,43
2435,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/11/14,0,44
2436,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/11/21,0,45
2437,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/11/28,97750,46
2438,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/1/10,42241,0
2439,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/1/17,40732,1
2440,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/1/24,39128,2
2441,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/1/31,64718,3
2442,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/2/7,5009,4
2443,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/2/14,69571,5
2444,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/2/21,43650,6
2445,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/2/28,66880,7
2446,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/3/7,132610,8
2447,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/3/14,62345,9
2448,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/3/21,89115,10
2449,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/3/28,65780,11
2450,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/4/4,75050,12
2451,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/4/11,19400,13
2452,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/4/18,25850,14
2453,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/4/25,7500,15
2454,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/2,2700,16
2455,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/9,0,17
2456,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/16,0,18
2457,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/23,0,19
2458,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/30,0,20
2459,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/6/6,0,21
2460,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/6/13,197500,22
2461,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/6/20,10000,23
2462,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/6/27,7400,24
2463,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/7/4,0,25
2464,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/7/11,0,26
2465,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/7/18,0,27
2466,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/7/25,0,28
2467,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/1,9650,29
2468,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/8,6650,30
2469,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/15,0,31
2470,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/22,15320,32
2471,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/29,0,33
2472,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/9/5,0,34
2473,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/9/12,0,35
2474,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/9/19,0,36
2475,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/9/26,0,37
2476,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/3,0,38
2477,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/10,0,39
2478,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/17,0,40
2479,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/24,0,41
2480,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/31,0,42
2481,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/11/7,5740,43
2482,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/11/14,0,44
2483,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/11/21,0,45
2484,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/11/28,0,46
2485,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/12/5,7282,47
2486,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/1/10,4960,0
2487,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/1/17,1850,1
2488,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/1/24,166,2
2489,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/1/31,132,3
2490,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/2/7,13420,4
2491,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/2/14,20539,5
2492,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/2/21,0,6
2493,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/2/28,0,7
2494,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/3/7,27791,8
2495,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/3/14,33700,9
2496,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/3/21,0,10
2497,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/3/28,23561,11
2498,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/4/4,27976,12
2499,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/4/11,0,13
2500,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/4/18,9674,14
2501,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/4/25,10766,15
2502,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/2,28995,16
2503,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/9,0,17
2504,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/16,5865,18
2505,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/23,213,19
2506,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/30,5161,20
2507,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/6/6,6310,21
2508,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/6/13,22264,22
2509,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/6/20,21287,23
2510,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/6/27,12649,24
2511,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/7/4,2344,25
2512,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/7/11,24878,26
2513,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/7/18,3173,27
2514,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/7/25,0,28
2515,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/1,5351,29
2516,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/8,8031,30
2517,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/15,9465,31
2518,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/22,0,32
2519,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/29,9550,33
2520,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/9/5,5677,34
2521,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/9/12,0,35
