,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
964,964,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2023-01-02,111395,9
965,965,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-05-30,62,0
966,966,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-06-20,192,1
967,967,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-07-11,200,2
968,968,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-08-01,1178,3
969,969,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-08-22,789,4
970,970,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-09-12,45677,5
971,971,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-10-03,27500,6
972,972,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-10-24,140240,7
973,973,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-11-14,118240,8
974,974,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-12-05,117808,9
975,975,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022-12-26,97391,10
976,976,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2023-01-16,29418,11
977,977,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-05-30,177,0
978,978,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-06-20,105,1
979,979,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-07-11,1548,2
980,980,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-08-01,5051,3
981,981,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-08-22,9993,4
982,982,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-09-12,34745,5
983,983,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-10-03,33303,6
984,984,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-10-24,50584,7
985,985,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-11-14,82925,8
986,986,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-12-05,118510,9
987,987,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022-12-26,40178,10
988,988,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2023-01-16,10677,11
989,989,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-01-17,5715,0
990,990,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-02-07,7824,1
991,991,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-02-28,6600,2
992,992,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-03-21,49295,3
993,993,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-04-11,3320,4
994,994,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-05-02,14298,5
995,995,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-05-23,6000,6
996,996,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-06-13,600,7
997,997,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-07-04,9000,8
998,998,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-07-25,27000,9
999,999,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-08-15,24000,10
1000,1000,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-09-05,1200,11
1001,1001,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-09-26,15900,12
1002,1002,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-10-17,0,13
1003,1003,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-11-07,14100,14
1004,1004,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-11-28,12300,15
1005,1005,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022-12-19,3600,16
1006,1006,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2023-01-09,3570,17
1007,1007,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-01-10,100,0
1008,1008,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-01-31,1105,1
1009,1009,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-02-21,2066,2
1010,1010,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-03-14,3880,3
1011,1011,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-04-04,1226,4
1012,1012,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-04-25,309,5
1013,1013,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-05-16,590,6
1014,1014,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-06-06,141,7
1015,1015,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-06-27,480,8
1016,1016,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-07-18,2375,9
1017,1017,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-08-08,1922,10
1018,1018,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-08-29,331,11
1019,1019,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-09-19,187,12
1020,1020,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-10-10,1317,13
1021,1021,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022-10-31,711,14
1022,1022,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-01-10,133614,0
1023,1023,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-01-31,878134,1
1024,1024,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-02-21,674143,2
1025,1025,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-03-14,1122981,3
1026,1026,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-04-04,288876,4
1027,1027,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-04-25,18845,5
1028,1028,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-05-16,20600,6
1029,1029,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-06-06,16000,7
1030,1030,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-06-27,5000,8
1031,1031,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-07-18,0,9
1032,1032,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-08-08,0,10
1033,1033,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-08-29,6700,11
1034,1034,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022-09-19,42600,12
1035,1035,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-01-10,26,0
1036,1036,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-01-31,34798,1
1037,1037,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-02-21,35892,2
1038,1038,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-03-14,87721,3
1039,1039,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-04-04,170411,4
1040,1040,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-04-25,27380,5
1041,1041,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-05-16,26750,6
1042,1042,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-06-06,57124,7
1043,1043,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-06-27,164703,8
1044,1044,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-07-18,56179,9
1045,1045,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-08-08,136137,10
1046,1046,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-08-29,60606,11
1047,1047,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-09-19,192596,12
1048,1048,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-10-10,106659,13
1049,1049,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-10-31,74436,14
1050,1050,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-11-21,147509,15
1051,1051,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022-12-12,85679,16
1052,1052,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2023-01-02,79057,17
1053,1053,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-01-17,17240,0
1054,1054,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-02-07,45400,1
1055,1055,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-02-28,42260,2
1056,1056,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-03-21,63870,3
1057,1057,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-04-11,62340,4
1058,1058,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-05-02,49660,5
1059,1059,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-05-23,23830,6
1060,1060,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-06-13,7200,7
1061,1061,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-07-04,0,8
1062,1062,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-07-25,30206,9
1063,1063,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-08-15,9636,10
1064,1064,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-09-05,34600,11
1065,1065,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-09-26,6760,12
1066,1066,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-10-17,36390,13
1067,1067,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-11-07,12738,14
1068,1068,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-11-28,7860,15
1069,1069,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022-12-19,37992,16
1070,1070,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2023-01-09,30282,17
1071,1071,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-08-15,80,0
1072,1072,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-09-05,0,1
1073,1073,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-09-26,24988,2
1074,1074,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-10-17,68580,3
1075,1075,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-11-07,94640,4
1076,1076,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-11-28,104200,5
1077,1077,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022-12-19,60700,6
1078,1078,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2023-01-09,27441,7
1079,1079,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2023-01-30,6120,8
1080,1080,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-01-17,2000,0
1081,1081,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-02-07,6500,1
1082,1082,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-02-28,9000,2
1083,1083,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-03-21,8000,3
1084,1084,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-04-11,7027,4
1085,1085,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-05-02,8500,5
1086,1086,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-05-23,7500,6
1087,1087,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-06-13,10000,7
1088,1088,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-07-04,14003,8
1089,1089,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-07-25,12500,9
1090,1090,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-08-15,5000,10
1091,1091,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-09-05,5000,11
1092,1092,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-09-26,12000,12
1093,1093,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-10-17,5200,13
1094,1094,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-11-07,6000,14
1095,1095,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-11-28,12500,15
1096,1096,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022-12-19,7500,16
1097,1097,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2023-01-09,5010,17
1098,1098,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-05-23,20,0
1099,1099,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-06-13,0,1
1100,1100,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-07-04,0,2
1101,1101,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-07-25,0,3
1102,1102,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-08-15,237,4
1103,1103,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-09-05,150,5
1104,1104,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-09-26,154,6
1105,1105,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-10-17,208,7
1106,1106,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-11-07,76,8
1107,1107,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-11-28,80,9
1108,1108,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022-12-19,124,10
1109,1109,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2023-01-09,70,11
